n,ccr,shape,P,outdeg,rep,algo,makespan,energy,cost,reliability,load_balance
40,0.5,2,32,-1,2,GA,30.880719404452826,19734.422723221363,0.001017600319368408,0.999816848716758,4.4777353577966625
40,0.5,4,4,-1,0,HEFT,43.04907580403689,9365.037342573945,0.0009429821322971804,0.9998302776206599,0.5343264072809402
40,0.5,4,4,-1,0,GA,42.6635465998835,9028.2148819038,0.0009018558973009549,0.9998376791139465,2.6636510823874207
40,0.5,4,4,-1,1,HEFT,43.95425803803173,9571.808012624251,0.0009640831559171484,0.9998264800882565,0.1992678143390268
40,0.5,4,4,-1,1,GA,52.292807768468435,9546.5273374319,0.0009091049824994079,0.9998363744912643,4.6820921146299135
40,0.5,4,4,-1,2,HEFT,41.92255665209985,9183.482652348066,0.0009265116192567537,0.999833241814226,0.18102868303325145
40,0.5,4,4,-1,2,GA,47.7341673910753,8873.976290095688,0.0008504827203261077,0.9998469248275417,7.037410241903037
40,0.5,4,8,-1,0,HEFT,20.360540697522673,8623.155110718595,0.0008615688893742142,0.9998449296245665,0.9559421221085461
40,0.5,4,8,-1,0,GA,30.232905068270885,9411.112757645813,0.0008409242727508798,0.9998486450862158,5.112114281010306
40,0.5,4,8,-1,1,HEFT,24.99908169035759,10527.609612580136,0.0010500901512023005,0.9998110016352252,0.5568701798292958
40,0.5,4,8,-1,1,GA,34.21399501209153,11178.829484973587,0.0010199335870559175,0.9998164288055841,4.851641712398872
40,0.5,4,8,-1,2,HEFT,24.84034091252733,10365.269907886333,0.001031084907013399,0.9998144219384771,0.8465941646204398
40,0.5,4,8,-1,2,GA,39.21690677706032,12389.487372385871,0.0011142977159932918,0.9997994465246588,6.612835911229085
40,0.5,4,16,-1,0,HEFT,15.462492419221253,10646.735328418004,0.0009919814966314632,0.9998214592708997,1.8007007095455925
40,0.5,4,16,-1,0,GA,24.07011906030329,12425.221429383113,0.00100823754131846,0.9998185337095618,5.477916959850202
40,0.5,4,16,-1,1,HEFT,14.38843237119034,10104.896175809285,0.0009486197881835582,0.9998292630153454,1.4240557408880679
40,0.5,4,16,-1,1,GA,27.963179867680807,13373.7992330234,0.0010342207620708897,0.9998138575894758,5.438329355759614
40,0.5,4,16,-1,2,HEFT,17.119989351436548,10894.751330207488,0.000982908704745694,0.999823092083197,2.667971810783348
40,0.5,4,16,-1,2,GA,23.760837445144407,12407.265534696995,0.0010135897603655388,0.9998175704854222,5.167856524013592
40,0.5,4,32,-1,0,HEFT,13.693978140689065,11602.51329320526,0.000819641561651248,0.9998524754017264,3.6712833372355114
40,0.5,4,32,-1,0,GA,21.662750218664662,16569.88210797542,0.0010660705457374924,0.9998081257119938,4.843966479319248
40,0.5,4,32,-1,1,HEFT,13.985943003421012,12561.163038818353,0.0009290130394708896,0.999832791633773,4.300495714091659
40,0.5,4,32,-1,1,GA,21.46972811724377,16384.42084012559,0.001051685431925579,0.9998107145390073,5.161793382541957
40,0.5,4,32,-1,2,HEFT,14.759289101944514,12404.872878606397,0.0008704529539353623,0.999843330742202,3.9566102633876166
40,0.5,4,32,-1,2,GA,21.3767150259762,16198.33873657253,0.0010322584194570631,0.9998142107454594,4.905161539023246
40,0.8,0.8,4,-1,0,HEFT,63.988769669809386,10440.485266071324,0.0009520703258295185,0.999828642024806,7.304718180785975
40,0.8,0.8,4,-1,0,GA,79.18386215223121,11110.03210026399,0.0009443419530952056,0.9998300328944882,4.409264395958393
40,0.8,0.8,4,-1,1,HEFT,61.0832202488703,10406.434799321993,0.0009656899518573925,0.999826190915215,10.061456811713512
40,0.8,0.8,4,-1,1,GA,79.1087764571032,11221.753452201552,0.0009592418840129972,0.9998273513663686,5.412541280909076
40,0.8,0.8,4,-1,2,HEFT,67.73131308674972,11822.825492194643,0.0011074576826912994,0.9998006774844881,6.856207551194703
40,0.8,0.8,4,-1,2,GA,104.76381519944364,13786.066791812502,0.001131447501581293,0.9997963601871172,17.683378413547356
40,0.8,0.8,8,-1,0,HEFT,42.19154274296752,10907.07056477337,0.0008858762870088487,0.9998405549810467,9.10993721353479
40,0.8,0.8,8,-1,0,GA,51.78988441659748,12020.836165718929,0.0009107244524193244,0.999836083034419,5.660352205202046
40,0.8,0.8,8,-1,1,HEFT,51.12072973637813,12965.0167945773,0.0010410112067034882,0.9998126355377069,5.9745419853356605
40,0.8,0.8,8,-1,1,GA,74.89325583132468,15659.06955940717,0.0010942270025322998,0.9998030585350614,9.018355257080657
40,0.8,0.8,8,-1,2,HEFT,50.076244307792976,12221.903330334946,0.0009579565732282715,0.9998275826823935,12.026489448336369
40,0.8,0.8,8,-1,2,GA,74.95713668638967,15429.704708997886,0.0010638009802460564,0.9998085341554805,5.2780477521535785
40,0.8,0.8,16,-1,0,HEFT,54.71960250338821,18063.987856056796,0.0009764630717579152,0.9998242520925571,10.170646947796781
40,0.8,0.8,16,-1,0,GA,66.62603901021076,21128.665415023912,0.0010770627810159491,0.999806147491243,6.9174128545446525
40,0.8,0.8,16,-1,1,HEFT,52.33327111436631,16957.887468862493,0.0008927518623907185,0.9998393175755736,12.359345520329217
40,0.8,0.8,16,-1,1,GA,60.234173085078744,19435.559525786135,0.001016873164528555,0.999816979580666,7.254927615804982
40,0.8,0.8,16,-1,2,HEFT,47.427234710986696,15253.158657030255,0.0007942027897313707,0.9998570537156423,8.820552056076592
40,0.8,0.8,16,-1,2,GA,56.71134737703848,18084.702919847405,0.0009297318118160228,0.9998326622763924,6.177288388609919
40,0.8,0.8,32,-1,0,HEFT,42.2322035225293,22125.30690764312,0.000763325678939518,0.9998626108165496,8.379690207354942
40,0.8,0.8,32,-1,0,GA,62.985762298319656,31795.032556307287,0.0009830103144383123,0.9998230737966884,5.344902243242121
40,0.8,0.8,32,-1,2,HEFT,44.465394038747306,22071.487220662,0.0006455782829177047,0.9998838026605088,5.8605491747925935
40,0.8,0.8,32,-1,2,GA,62.357331875979916,30950.488827818685,0.0009050740810649094,0.9998370999350649,3.857006025463825
40,0.8,1,4,-1,0,HEFT,67.5735921702314,12725.55950971132,0.0012250680989070045,0.9997795120532376,7.684345919879241
40,0.8,1,4,-1,0,GA,93.38262028939279,13986.11798974991,0.0012278749632892835,0.9997790069291744,2.672478307395569
40,0.8,1,4,-1,1,HEFT,57.10714044864659,10730.736133717097,0.0010322472082922556,0.9998142127630946,3.926857275718572
40,0.8,1,4,-1,1,GA,69.07316197798829,10741.54030544608,0.000959435210659256,0.9998273165735807,15.118227737494447
40,0.8,1,4,-1,2,HEFT,59.488163272284766,10481.558374253043,0.000985287666302762,0.9998226639459624,4.6858782204286955
40,0.8,1,4,-1,2,GA,74.99638014072568,10954.731032049694,0.000950246096291326,0.9998289703299094,11.90363668834889
40,0.8,1,8,-1,0,HEFT,43.171069778640195,10997.268153323577,0.0008853805496865787,0.9998406441995413,7.150082144623514
40,0.8,1,8,-1,0,GA,59.18695452086233,13073.089724531685,0.0009549279186729845,0.9998281277463675,6.955005214923708
40,0.8,1,8,-1,1,HEFT,51.944439163899,12786.560869641296,0.0010077383346133067,0.9998186235504671,8.487845905888163
40,0.8,1,8,-1,1,GA,59.9966606081612,13669.667147252356,0.0010219622388719484,0.9998160637153568,8.237410437189887
40,0.8,1,8,-1,2,HEFT,46.568657815387944,12100.663469266157,0.00098579745723371,0.999822572199872,5.534576299883895
40,0.8,1,8,-1,2,GA,61.07411397803485,13786.904289922457,0.001023745393802469,0.9998157428065583,7.595338808397345
40,0.8,1,16,-1,0,HEFT,50.85264907911417,17097.870951204484,0.0009475661922499435,0.999829452630251,10.760721546190895
40,0.8,1,16,-1,0,GA,62.639400151065516,20620.10077695654,0.0011102501224744138,0.9998001749456408,6.96356060736044
40,0.8,1,16,-1,1,HEFT,52.14008772550446,17404.488402608862,0.0009552443875080115,0.9998280707917693,12.16402958078512
40,0.8,1,16,-1,1,GA,59.56459906606939,19895.9440573413,0.0010929639582242863,0.999803285838288,7.199917816657569
40,0.8,1,16,-1,2,HEFT,43.98870212506844,14074.534942411476,0.0007272227563822138,0.9998691084708952,10.183404401742717
40,0.8,1,16,-1,2,GA,51.01376672932133,16320.661572282197,0.0008431548269060077,0.9998482436473172,5.077703724536763
40,0.8,1,32,-1,0,HEFT,36.9915519180977,20415.964076364107,0.0008024816718106706,0.999855563730996,7.713340308846909
40,0.8,1,32,-1,0,GA,55.91041379177432,30239.62993339512,0.0011330789453945459,0.9997960665870745,5.39028237027513
40,0.8,1,32,-1,1,HEFT,45.54506305003883,23820.228153181568,0.0008179488297114548,0.9998527800485729,8.95877027740621
40,0.8,1,32,-1,1,GA,62.817549407052084,32199.176774769367,0.0010435707755118043,0.9998121749017507,5.89300642098764
40,0.8,1,32,-1,2,HEFT,46.07259265120268,23886.521122556725,0.000800341801614328,0.9998559488520726,7.62277081874678
40,0.8,1,32,-1,2,GA,60.48930858069585,31676.894200542596,0.001091602029141523,0.9998035309373289,5.052117015996833
40,0.8,2,4,-1,0,HEFT,54.013645825659445,11349.073753545661,0.0011313202524436702,0.999796383087298,2.742154505494158
40,0.8,2,4,-1,0,GA,70.78871437433311,12250.520418201646,0.0011437547969294132,0.9997941453275339,9.64317798058437
40,0.8,2,4,-1,1,HEFT,62.60556568127074,13085.462890606843,0.001302376710323753,0.9997655996681932,1.0771785036099686
40,0.8,2,4,-1,1,GA,70.33504253172845,12921.527632366437,0.0012332617042433425,0.9997780375305511,4.561069909103772
40,0.8,2,4,-1,2,HEFT,53.56439003062673,11326.101976686497,0.0011311384050667202,0.9997964158131616,3.1972563685868933
40,0.8,2,4,-1,2,GA,57.0167636392724,10776.535219228872,0.0010387248791400255,0.9998130469996452,7.931267941773133
40,0.8,2,8,-1,0,HEFT,35.16825085795125,11674.844815793167,0.0010721825236989465,0.9998070257676567,3.832424882412307
40,0.8,2,8,-1,0,GA,50.572099981140035,12574.227758767262,0.0009973263773356354,0.9998204973646053,10.095721928526308
40,0.8,2,8,-1,1,HEFT,32.42541514431004,11872.942494339042,0.001131796206781044,0.9997962974329654,5.191398576562773
40,0.8,2,8,-1,1,GA,46.24368331419061,12791.029017052639,0.0010790226639393206,0.9998057947807667,7.563066461823304
40,0.8,2,8,-1,2,HEFT,30.50416821102828,10714.009678814291,0.001005892704206147,0.9998189557037402,4.3755820278743895
40,0.8,2,8,-1,2,GA,37.87417216548177,11373.472021145191,0.0009996836554598118,0.9998200731307986,4.387248737192075
40,0.8,2,16,-1,0,HEFT,32.48033820484484,13930.612023305483,0.000994106858911534,0.9998210767740657,6.862200198726729
40,0.8,2,16,-1,0,GA,40.7316654956513,16186.966072903451,0.0010809413821367445,0.9998054494786227,5.30589283157815
40,0.8,2,16,-1,1,HEFT,26.296040948808283,11317.268515555446,0.0008098745030212216,0.9998542332144669,7.335205691889978
40,0.8,2,16,-1,1,GA,42.38683747536277,15476.527183248632,0.000948094882167827,0.9998293574823004,5.935072976058161
40,0.8,2,16,-1,2,HEFT,28.753599252901285,12401.316114088102,0.0008889696456758468,0.9998399982654218,5.9826124844068405
40,0.8,2,16,-1,2,GA,43.36382014870543,16335.866203843947,0.001034885366316861,0.999813737982987,5.7115644683200975
40,0.8,2,32,-1,0,HEFT,29.150283647381723,16764.197611569198,0.0007197013812628701,0.9998704621421256,5.389192395271645
40,0.8,2,32,-1,0,GA,32.79682824442803,19340.63274570967,0.0008716602971381532,0.9998431134544965,3.8911022424123476
40,0.8,2,32,-1,1,HEFT,24.05747589417424,14667.116053621301,0.000701427042669043,0.9998737511023826,4.951915482531904
40,0.8,2,32,-1,1,GA,32.28157713378277,19040.143197260768,0.0008584002038615227,0.9998454998996749,4.118519309082717
40,0.8,2,32,-1,2,HEFT,24.27923555898397,14740.623873260662,0.0006999221471073405,0.9998740219494217,5.73590136281854
40,0.8,2,32,-1,2,GA,33.16176145122488,19347.08358799732,0.0008543885259337164,0.9998462218903978,3.9901389794608413
40,0.8,4,4,-1,0,HEFT,40.723250198079775,8846.592059465325,0.0008904232622684102,0.9998397366563336,0.3866452215455933
40,0.8,4,4,-1,0,GA,43.39269647576635,8466.133832056772,0.0008247137469276468,0.9998515625434834,3.695979748187503
40,0.8,4,4,-1,1,HEFT,61.018027307802186,13154.419029244487,0.0013211309713785507,0.9997622246981808,0.9621098178183842
40,0.8,4,4,-1,1,GA,65.9636863918618,12539.366153216295,0.001210996021499603,0.9997820444718883,9.696809467988874
40,0.8,4,4,-1,2,HEFT,46.85200669558736,10206.610379416565,0.0010281284312698153,0.999814954005494,0.6853605161928796
40,0.8,4,4,-1,2,GA,56.151574381834564,10057.08699989703,0.0009511384275928903,0.9998288097377591,10.513809060815165
40,0.8,4,8,-1,0,HEFT,26.327088533464032,11111.51987893019,0.0011090593513847084,0.9998003892416296,0.9186931913688539
40,0.8,4,8,-1,0,GA,32.14362382910638,11563.168031931655,0.0010952687524983776,0.9998028710570145,3.9431905829622718
40,0.8,4,8,-1,1,HEFT,27.11355403272282,11448.74613955533,0.001142874024859682,0.9997943038338829,0.8504357815670085
40,0.8,4,8,-1,1,GA,37.93682342452,11973.374362140345,0.0010764133479827425,0.9998062643665352,9.716208289804184
40,0.8,4,8,-1,2,HEFT,27.65367561181646,11186.674247131798,0.0011023154248575476,0.9998016029068326,1.6271079414148093
40,0.8,4,8,-1,2,GA,33.16161222121476,11731.454382081254,0.001104384962383028,0.9998012304640532,6.714039077249521
40,0.8,4,16,-1,0,HEFT,19.56155648171763,13331.671367106119,0.0012371902484000434,0.9997773305498104,1.3196671417805552
40,0.8,4,16,-1,0,GA,31.105708423870965,15665.803068619183,0.0012523910918909508,0.9997745950109824,7.111513228502553
40,0.8,4,16,-1,1,HEFT,13.551556550052048,9480.43712656281,0.0008887000347484259,0.9998400467876246,1.5060046841986545
40,0.8,4,16,-1,1,GA,25.78131921741387,11982.430001672778,0.0009085809705335032,0.9998364687979893,6.427375722723292
40,0.8,4,16,-1,2,HEFT,14.52488855599472,10522.093299507127,0.0009991362657307675,0.9998201716432262,2.3709805248985365
40,0.8,4,16,-1,2,GA,24.142969368756205,12392.449286304509,0.0010021962748712296,0.9998196209407827,6.162701803054475
40,0.8,4,32,-1,0,HEFT,15.043976060038077,12774.31100894992,0.0009040599744050775,0.9998372824445445,4.180359404764066
40,0.8,4,32,-1,0,GA,22.502478285087165,17028.631091204603,0.0010836795128851588,0.9998049567110967,4.872347497513114
40,0.8,4,32,-1,1,HEFT,15.898066983302463,11302.701023763053,0.0006715559821931405,0.9998791272289071,3.4771684445425204
40,0.8,4,32,-1,1,GA,17.30809270017727,12456.205028481727,0.0007506327431025397,0.9998648952337125,3.706083425409248
40,0.8,4,32,-1,2,HEFT,16.649039426903894,13245.914932611096,0.0008853596631369514,0.9998406479585203,4.312092315202561
40,0.8,4,32,-1,2,GA,22.53571685588183,16827.377062633008,0.0010560286550354502,0.9998099329071326,4.3228739361371815
40,1,0.8,4,-1,0,HEFT,51.34862796720026,9699.607463283899,0.0009347381551496494,0.999831761285793,2.7662127937132017
40,1,0.8,4,-1,0,GA,81.29249051180919,11728.848732515315,0.0010112156573576841,0.999817997746096,4.690133495196455
40,1,0.8,4,-1,1,HEFT,64.20233152325083,12530.115527943366,0.0012207239812438407,0.9997802938223143,3.528385211364492
40,1,0.8,4,-1,1,GA,96.76077512272245,13911.484739220303,0.0011972826270451712,0.999784512347932,18.024973810239953
40,1,0.8,8,-1,1,HEFT,51.09108002725117,12319.403856560697,0.0009579664307421947,0.9998275809083469,8.847015335146521
40,1,0.8,8,-1,1,GA,69.47293456198459,14731.530386337436,0.0010416186910060616,0.999812526211026,5.490432576547553
40,1,0.8,8,-1,2,HEFT,75.8487260731681,16725.479478692403,0.0012201552681741943,0.9997803961681813,15.291913854493073
40,1,0.8,8,-1,2,GA,91.70065523510499,18179.769746879167,0.0012114349928047915,0.9997819654742781,14.829268015045418
40,1,0.8,16,-1,1,HEFT,51.65523841616591,17165.449725506413,0.0009363881071837929,0.9998314643444369,10.444430687291348
40,1,0.8,16,-1,1,GA,66.46689078886902,20404.672006115354,0.0009874714437535532,0.9998222709358058,7.3520552125109795
40,1,0.8,16,-1,2,HEFT,54.169243667360504,17303.169387321774,0.0008918184241845678,0.9998394855674673,12.735226169509366
40,1,0.8,16,-1,2,GA,64.88108482673375,20123.489334639868,0.000990480755543539,0.9998217293561025,7.685044363958533
40,1,0.8,32,-1,2,HEFT,55.22645318296802,28323.42726502873,0.0009194404706419911,0.9998345144095356,9.392539706010908
40,1,0.8,32,-1,2,GA,68.11616350515894,34679.25785888402,0.001101117709677389,0.9998018184528158,4.632773457039476
40,1,1,4,-1,0,HEFT,58.47696937688829,11193.115220131087,0.0010834910452248642,0.9998049906286595,4.856905551586912
40,1,1,4,-1,0,GA,71.10362648568085,11197.931348123599,0.001005808433696501,0.9998189708696863,5.956321482074545
40,1,1,4,-1,1,HEFT,70.6664478027577,12989.331301280086,0.0012399666416986715,0.9997768309104217,8.882639077841878
40,1,1,4,-1,1,GA,107.31289944533161,15527.76487242262,0.001340664818998282,0.999758709447829,10.716299377403507
40,1,1,4,-1,2,HEFT,54.11986964597787,10212.990509323366,0.0009838807191623292,0.9998229171515698,6.988270912755639
40,1,1,4,-1,2,GA,67.40502010694848,10411.284539910679,0.0009271115729686241,0.9998331338405727,7.892044884445106
40,1,1,8,-1,0,HEFT,47.55840335270354,12092.59507057699,0.0009724791148213759,0.9998249690790314,8.358551206348528
40,1,1,8,-1,0,GA,62.67682384537307,13818.279371940793,0.0010079204499722195,0.9998185907756485,5.09865811811609
40,1,1,8,-1,1,HEFT,43.417399597410366,11342.024377421905,0.0009268674439367583,0.9998331777764664,6.888289162441706
40,1,1,8,-1,1,GA,52.99159549134919,12162.322568229438,0.0009140994058216949,0.9998354756425689,8.560198980906087
40,1,1,8,-1,2,HEFT,49.834994121200445,12884.82644234828,0.0010465978044848885,0.9998116301390234,9.344703796809679
40,1,1,8,-1,2,GA,59.2534215176718,13535.78378726558,0.0010138831164817942,0.9998175176909554,6.485171359185735
40,1,1,16,-1,0,HEFT,37.22329105289403,13968.402223625937,0.0008813346694406054,0.999841372342198,7.8761320322146995
40,1,1,16,-1,0,GA,52.855020106843334,17725.13272356416,0.0009789365456137262,0.9998238069456081,6.894275586530432
40,1,1,16,-1,1,HEFT,47.95995732188812,15386.286122870362,0.0007981878962619953,0.999856336499262,11.004463532668202
40,1,1,16,-1,1,GA,58.6826350373953,18509.610772667274,0.0009357293082025035,0.9998315829082745,6.582536004016395
40,1,1,16,-1,2,HEFT,52.781766107870176,17306.990868732617,0.0009267302036203543,0.999833202475602,11.516161187043165
40,1,1,16,-1,2,GA,73.14794074538571,22842.14159721208,0.001136658523785274,0.9997954223945713,7.637360755476993
40,1,1,32,-1,0,HEFT,46.88093353233929,24231.31993764402,0.0008047857185046167,0.9998551490625792,7.099654205953112
40,1,1,32,-1,0,GA,58.88154214276967,30397.21458675791,0.0010060339023171005,0.9998189302926813,4.9504142967736335
40,1,1,32,-1,1,HEFT,43.51965995245952,22770.500056248573,0.0007828101594966558,0.9998591040980508,8.02939578570883
40,1,1,32,-1,1,GA,55.52809431081219,29360.69279720659,0.0010384889640639157,0.9998130894564209,5.021982699004927
40,1,1,32,-1,2,HEFT,49.009548158469656,25133.840578884086,0.0008157847656371755,0.999853169522835,7.869597409641322
40,1,1,32,-1,2,GA,60.57998122957848,31044.59718380541,0.001005411420109467,0.9998190423191963,4.772630283036205
40,1,2,4,-1,0,HEFT,55.50542170867575,11905.104604146993,0.0011939075403269454,0.9997851197328136,1.4183845243184197
40,1,2,4,-1,0,GA,76.20628925953066,12817.42963059746,0.001183401517589146,0.9997870104123375,9.005683863987759
40,1,2,4,-1,1,HEFT,61.53165558609576,13018.437536587056,0.0013003770114282248,0.9997659595296876,2.973620136039665
40,1,2,4,-1,1,GA,73.58282548066599,13006.216646846822,0.0012240621477745289,0.9997796930845338,9.405155826572726
40,1,2,4,-1,2,HEFT,53.61913222604246,10774.919407781856,0.0010595867003787881,0.9998092925809047,1.7806829906651167
40,1,2,4,-1,2,GA,64.76001658006888,10856.63404138911,0.0010010533908973906,0.9998198266228118,3.830855716535869
40,1,2,8,-1,0,HEFT,32.42315633043118,10740.323837847565,0.000985491063323795,0.9998226273409924,3.831700337408569
40,1,2,8,-1,0,GA,45.291396402310916,12236.655614454037,0.001019209503854288,0.9998165591166427,7.9801622992026555
40,1,2,8,-1,1,HEFT,41.045903036631266,12993.63470309064,0.0011696677017537518,0.9997894819757143,4.70933462315662
40,1,2,8,-1,1,GA,47.71752897775114,13540.79390319109,0.001157611255985398,0.9997916516814487,8.562615511893776
40,1,2,8,-1,2,HEFT,37.74480269014592,12721.575737966079,0.00117546184492404,0.9997884392500462,3.9476804296364527
40,1,2,8,-1,2,GA,54.80643273609042,14454.59405860824,0.0011877489038686774,0.999786228049784,7.905812591604862
40,1,2,16,-1,0,HEFT,32.62380947772147,12008.362904362133,0.0007421952822531797,0.9998664137726291,8.769225825254956
40,1,2,16,-1,0,GA,35.765354228730764,13202.886466805725,0.0008185966995981162,0.999852663449168,6.552004208079167
40,1,2,16,-1,1,HEFT,29.590240507831506,12521.766762147694,0.0008837778533131841,0.9998409326389578,8.135941961781693
40,1,2,16,-1,1,GA,38.05696175773087,14652.071281693408,0.0009489838015774007,0.9998291975041232,5.250817331752583
40,1,2,16,-1,2,HEFT,28.69354429797066,12742.384791685017,0.0009345251016117121,0.9998317996289788,6.802309326523321
40,1,2,16,-1,2,GA,38.35557282786806,15591.99824909347,0.001063013987873747,0.9998086757869951,6.085964706180449
40,1,2,32,-1,0,HEFT,28.12362857282696,16996.546317112457,0.0008006554192696263,0.9998558924090285,6.171690520319837
40,1,2,32,-1,0,GA,33.94191446663803,20749.53678054724,0.0009968787629661808,0.9998205779207331,4.904276865839728
40,1,2,32,-1,1,HEFT,29.407679962405968,17995.54256770911,0.0008660198271505452,0.9998441285803253,6.837830996518976
40,1,2,32,-1,1,GA,36.634481535353395,21885.03016572559,0.00100999861190567,0.9998182167744301,4.8283801194267655
40,1,2,32,-1,2,HEFT,29.582811199274314,17825.81385233816,0.0008354023710357653,0.9998496388785801,6.903019120892687
40,1,2,32,-1,2,GA,35.30099357166335,21133.22648096917,0.0009790238952778355,0.99982379122544,4.368358110381335
40,1,4,4,-1,0,HEFT,49.38475040092724,10703.167372634085,0.0010765761438487826,0.9998062350689566,0.6035808499524391
40,1,4,4,-1,0,GA,55.69853736861739,10954.522543996916,0.0010698957041735504,0.9998074373158229,5.763068768383611
40,1,4,4,-1,1,HEFT,46.86744984256764,10176.209172138228,0.0010241048552577497,0.9998156781154203,0.6230897159607578
40,1,4,4,-1,1,GA,47.502177910273495,9622.31839102838,0.0009486064407409886,0.9998292654174746,2.3196484606884806
40,1,4,4,-1,2,HEFT,46.66661863951623,10183.323432768615,0.0010262694752030796,0.9998152885557234,0.46752202194304615
40,1,4,4,-1,2,GA,50.3353081091024,9788.20576201324,0.0009524691179297577,0.9998285702545309,5.98687160181629
40,1,4,8,-1,0,HEFT,24.839793197792073,9766.206701547866,0.0009536933533023031,0.9998283499299654,1.198142629827026
40,1,4,8,-1,0,GA,31.97263885973178,10052.10832171058,0.0009021621435628333,0.9998376239985688,4.637943545314655
40,1,4,8,-1,1,HEFT,25.648067193161978,10396.716652029436,0.0010251294833961092,0.9998154937163668,1.6917872695043281
40,1,4,8,-1,1,GA,38.73084060674878,11563.136858671056,0.0010135628114241826,0.9998175753353465,5.948860289186718
40,1,4,8,-1,2,HEFT,24.71314705304585,10171.396157647727,0.001007614217126011,0.9998186458875631,1.2123658716800656
40,1,4,8,-1,2,GA,35.00115470395273,11173.893249005094,0.0010095326094865158,0.9998183006396216,6.467838045224275
40,1,4,16,-1,0,HEFT,16.545799429472133,10937.678531768597,0.0010026983257506391,0.9998195305879288,2.323640968351394
40,1,4,16,-1,0,GA,27.038921904774323,12795.042315674867,0.0009823732958602323,0.9998231884397519,6.603968699306039
40,1,4,16,-1,1,HEFT,17.033434252802344,10996.538339744642,0.0009982065843936166,0.9998203389557884,2.588180672834886
40,1,4,16,-1,1,GA,26.903366218889744,13192.777734037896,0.0010371229224820499,0.9998133352979778,5.629689201173128
40,1,4,16,-1,2,HEFT,17.30039325928634,11311.137637516284,0.0010322302495779465,0.9998142158150953,2.7873007706703063
40,1,4,16,-1,2,GA,28.299246131817235,13011.692391763529,0.0009791004049682969,0.9998237774561222,6.806711490728099
40,1,4,32,-1,0,HEFT,14.775492766351526,12713.713918380696,0.0009095509943283861,0.9998362942222744,4.266382699051337
40,1,4,32,-1,0,GA,19.821004979420714,15606.965198363796,0.0010330360834969303,0.9998140707919491,5.0860503991545185
40,1,4,32,-1,1,HEFT,16.05178659348224,12810.67852584398,0.0008587587175641861,0.9998454353771808,4.454810674025799
40,1,4,32,-1,1,GA,21.816915527144232,16099.274164637653,0.000997619974446288,0.9998204445266133,3.8162205428276996
40,1,4,32,-1,2,HEFT,14.270250043352858,11589.852358895805,0.0007894155480940962,0.9998579152963307,3.4889714587303557
40,1,4,32,-1,2,GA,20.755024996329325,15786.108279897388,0.0010098422068871998,0.9998182449222164,4.5502892528872785
40,2,0.5,4,-1,1,HEFT,99.54013460386003,14462.92352989961,0.0012512916109708437,0.999774792872958,17.661455934705437
40,2,0.5,4,-1,1,GA,115.120128793736,14637.431305026419,0.001177217716140451,0.9997881232601418,7.725873049359681
40,2,0.5,32,-1,1,HEFT,72.67751324967166,33852.77675717465,0.0007680376833721872,0.9998617627726384,9.324561280324772
40,2,0.5,32,-1,1,GA,94.11228635866755,43532.72527849421,0.0009552464233547639,0.9998280704253794,5.286552340969385
40,2,0.8,4,-1,0,HEFT,81.32182814076764,12501.801231790345,0.001110898382562467,0.9998000582821485,4.051322437459798
40,2,0.8,4,-1,0,GA,84.8895995956425,12401.177498563864,0.0010757721857846288,0.9998063797533785,9.819934522722866
40,2,0.8,4,-1,1,HEFT,79.06712505893776,13326.041478851308,0.001231372025325878,0.9997783775973151,2.7521125713800796
40,2,0.8,4,-1,1,GA,90.10183943060521,13272.045591336448,0.0011559634752800253,0.9997919482202235,7.7247316919389934
40,2,0.8,4,-1,2,HEFT,85.97330566216792,13595.270953237778,0.001223327168146475,0.9997798253517302,9.89832300453537
40,2,0.8,4,-1,2,GA,106.96921358809432,14117.888852058182,0.001160641679564555,0.9997911063190024,14.522289633428052
40,2,0.8,8,-1,0,HEFT,63.46291201923141,13404.413828106037,0.00094469951863822,0.9998299685436319,8.653815981508423
40,2,0.8,8,-1,0,GA,79.20254400111385,15426.852536228002,0.0010107762677159008,0.9998180768218394,4.3434062322330895
40,2,0.8,8,-1,1,HEFT,60.02179061439052,13557.215523866644,0.001007121915359839,0.9998187344858144,11.507329202557427
40,2,0.8,8,-1,1,GA,71.17459724783903,14603.546869027245,0.0010039774590742503,0.9998193003855087,7.542010155418955
40,2,0.8,16,-1,0,HEFT,44.374720523184145,14623.04194742821,0.000788513644312255,0.999858077615958,9.342676961203052
40,2,0.8,16,-1,0,GA,52.8418228514614,17008.207076155166,0.0008866378667538215,0.9998404179185597,5.710787186763009
40,2,0.8,32,-1,0,HEFT,51.886458348545474,26128.396803376512,0.0008015499738417383,0.999855731412422,7.560982696745179
40,2,0.8,32,-1,0,GA,62.749565541729915,31406.837630699265,0.0009445742199838477,0.9998299910935549,4.4774782797786274
40,2,0.8,32,-1,2,HEFT,55.37832128760989,27645.799750069138,0.0008243571544737645,0.9998516267205982,7.416058176444818
40,2,0.8,32,-1,2,GA,70.05688336820596,34809.07337922828,0.001021605964578448,0.9998161278329357,4.266631102941479
40,2,1,4,-1,0,HEFT,67.55912064521974,11755.612590543762,0.0010998417053712161,0.9998020480880988,5.25530686500408
40,2,1,4,-1,0,GA,82.2414708648179,12310.746626503342,0.0010805111143400625,0.9998055269117627,11.837023532970907
